Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
1009,20:26:26,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.852567358219112,28.852567358219112,21.147432641780853,21.147432641780853,303.1127232573618,303.0531221369043,0.16670953524482346,42.29486528356177,2.78e-06,50.0,4.3e-05,0.024337
1010,20:26:27,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.851723102500678,28.851723102500678,21.148276897499287,21.148276897499287,303.1126839235778,303.05310225398375,0.16670954229116955,42.29655379499864,2.78e-06,50.0,4.3e-05,0.024334
1011,20:26:28,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.850882784291105,28.850882784291105,21.14911721570886,21.14911721570886,303.1126446644616,303.05308240584947,0.16670954933360327,42.29823443141778,2.78e-06,50.0,4.3e-05,0.024331
1012,20:26:29,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.85004638527235,28.85004638527235,21.149953614727615,21.149953614727615,303.1126054799599,303.05306259249636,0.16670955637212678,42.29990722945529,2.78e-06,50.0,4.3e-05,0.024328
1013,20:26:30,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.849213887211636,28.849213887211636,21.150786112788328,21.150786112788328,303.11256637001884,303.053042813919,0.16670956340674223,42.30157222557672,2.78e-06,50.0,4.3e-05,0.024325
1014,20:26:31,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.84838527196105,28.84838527196105,21.151614728038915,21.151614728038915,303.11252733458406,303.0530230701114,0.16670957043745177,42.303229456077894,2.78e-06,50.0,4.3e-05,0.024322
1015,20:26:32,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.847560521457154,28.847560521457154,21.15243947854281,21.15243947854281,303.1124883736006,303.0530033610674,0.1667095774642576,42.30487895708568,2.78e-06,50.0,4.3e-05,0.024319
1016,20:26:33,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.84673961772059,28.84673961772059,21.153260382279374,21.153260382279374,303.11244948701307,303.05298368678035,0.16670958448716192,42.30652076455881,2.78e-06,50.0,4.3e-05,0.024317
1017,20:26:34,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.845922542855682,28.845922542855682,21.154077457144282,21.154077457144282,303.11241067476544,303.05296404724305,0.16670959150616685,42.30815491428863,2.78e-06,50.0,4.3e-05,0.024314
1018,20:26:35,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.845109279050046,28.845109279050046,21.15489072094992,21.15489072094992,303.1123719368012,303.0529444424482,0.16670959852127457,42.309781441899894,2.78e-06,50.0,4.3e-05,0.024311
1019,20:26:36,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.8442998085742,28.8442998085742,21.155700191425765,21.155700191425765,303.11233327306326,303.05292487238785,0.16670960553248726,42.311400382851595,2.78e-06,50.0,4.3e-05,0.024308
1020,20:26:37,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.843494113781183,28.843494113781183,21.15650588621878,21.15650588621878,303.1122946834941,303.0529053370538,0.16670961253980707,42.313011772437626,2.78e-06,50.0,4.3e-05,0.024305
1021,20:26:38,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.842692177106166,28.842692177106166,21.1573078228938,21.1573078228938,303.1122561680357,303.0528858364375,0.16670961954323615,42.314615645787654,2.78e-06,50.0,4.3e-05,0.024302
1022,20:26:39,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.84189398106606,28.84189398106606,21.158106018933903,21.158106018933903,303.1122177266294,303.05286637052996,0.16670962654277666,42.31621203786787,2.78e-06,50.0,4.3e-05,0.024299
1023,20:26:40,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.84109950825915,28.84109950825915,21.158900491740816,21.158900491740816,303.1121793592162,303.0528469393218,0.16670963353843077,42.31780098348169,2.78e-06,50.0,4.3e-05,0.024296
1024,20:26:41,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.84030874136469,28.84030874136469,21.159691258635274,21.159691258635274,303.11214106573647,303.05282754280336,0.16670964053020063,42.31938251727061,2.78e-06,50.0,4.3e-05,0.024294
1025,20:26:42,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83952166314256,28.83952166314256,21.160478336857405,21.160478336857405,303.1121028461301,303.0528081809645,0.16670964751808842,42.320956673714875,2.78e-06,50.0,4.3e-05,0.024291
1026,20:26:43,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83873825643285,28.83873825643285,21.161261743567113,21.161261743567113,303.11206470033653,303.0527888537948,0.16670965450209627,42.32252348713429,2.78e-06,50.0,4.3e-05,0.024288
1027,20:26:44,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83795850415552,28.83795850415552,21.162041495844445,21.162041495844445,303.1120266282947,303.0527695612835,0.16670966148222635,42.32408299168895,2.78e-06,50.0,4.3e-05,0.024285
1028,20:26:45,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.837182389310005,28.837182389310005,21.16281761068996,21.16281761068996,303.111988629943,303.0527503034194,0.1667096684584808,42.32563522137999,2.78e-06,50.0,4.3e-05,0.024282
1029,20:26:46,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83640989497485,28.83640989497485,21.163590105025115,21.163590105025115,303.11195070521956,303.0527310801908,0.16670967543086176,42.327180210050294,2.78e-06,50.0,4.3e-05,0.02428
1030,20:26:47,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83564100430734,28.83564100430734,21.164358995692623,21.164358995692623,303.11191285406176,303.052711891586,0.1667096823993714,42.32871799138531,2.78e-06,50.0,4.3e-05,0.024277
1031,20:26:48,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83487570054314,28.83487570054314,21.165124299456824,21.165124299456824,303.11187507640665,303.05269273759274,0.16670968936401187,42.33024859891371,2.78e-06,50.0,4.3e-05,0.024274
1032,20:26:49,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83411396699591,28.83411396699591,21.165886033004053,21.165886033004053,303.11183737219085,303.0526736181984,0.16670969632478533,42.33177206600816,2.78e-06,50.0,4.3e-05,0.024272
1033,20:26:50,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.833355787056963,28.833355787056963,21.166644212943,21.166644212943,303.11179974135047,303.0526545333901,0.1667097032816939,42.33328842588606,2.78e-06,50.0,4.3e-05,0.024269
1034,20:26:51,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.832601144194882,28.832601144194882,21.167398855805082,21.167398855805082,303.11176218382104,303.0526354831546,0.16670971023473974,42.33479771161023,2.78e-06,50.0,4.3e-05,0.024266
1035,20:26:52,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.831850021955177,28.831850021955177,21.168149978044788,21.168149978044788,303.1117246995379,303.0526164674781,0.166709717183925,42.33629995608964,2.78e-06,50.0,4.3e-05,0.024263
1036,20:26:53,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.831102403959914,28.831102403959914,21.16889759604005,21.16889759604005,303.1116872884357,303.0525974863469,0.1667097241292518,42.337795192080165,2.78e-06,50.0,4.3e-05,0.024261
1037,20:26:54,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.83035827390736,28.83035827390736,21.169641726092603,21.169641726092603,303.1116499504488,303.05257853974655,0.16670973107072232,42.33928345218527,2.78e-06,50.0,4.3e-05,0.024258
1038,20:26:55,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82961761557163,28.82961761557163,21.170382384428333,21.170382384428333,303.111612685511,303.0525596276625,0.16670973800833866,42.34076476885673,2.78e-06,50.0,4.3e-05,0.024255
1039,20:26:56,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82888041280233,28.82888041280233,21.171119587197634,21.171119587197634,303.11157549355573,303.05254075007974,0.166709744942103,42.34223917439534,2.78e-06,50.0,4.3e-05,0.024253
1040,20:26:57,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.828146649524207,28.828146649524207,21.171853350475757,21.171853350475757,303.11153837451604,303.0525219069831,0.16670975187201745,42.34370670095158,2.78e-06,50.0,4.3e-05,0.02425
1041,20:26:58,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82741630973679,28.82741630973679,21.172583690263174,21.172583690263174,303.1115013283245,303.05250309835696,0.16670975879808417,42.34516738052642,2.78e-06,50.0,4.3e-05,0.024248
1042,20:26:59,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.826689377514057,28.826689377514057,21.173310622485907,21.173310622485907,303.1114643549132,303.05248432418534,0.16670976572030527,42.346621244971885,2.78e-06,50.0,4.3e-05,0.024245
1043,20:27:00,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82596583700407,28.82596583700407,21.174034162995895,21.174034162995895,303.11142745421387,303.0524655844521,0.1667097726386829,42.34806832599185,2.78e-06,50.0,4.3e-05,0.024242
1044,20:27:01,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82524567242864,28.82524567242864,21.174754327571325,21.174754327571325,303.11139062615774,303.05244687914063,0.1667097795532192,42.34950865514271,2.78e-06,50.0,4.3e-05,0.02424
1045,20:27:02,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82452886808298,28.82452886808298,21.175471131916986,21.175471131916986,303.1113538706758,303.05242820823406,0.1667097864639163,42.350942263834035,2.78e-06,50.0,4.3e-05,0.024237
1046,20:27:03,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.823815408335356,28.823815408335356,21.176184591664608,21.176184591664608,303.11131718769855,303.05240957171526,0.16670979337077632,42.35236918332927,2.78e-06,50.0,4.3e-05,0.024235
1047,20:27:04,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.823105277626766,28.823105277626766,21.1768947223732,21.1768947223732,303.111280577156,303.0523909695667,0.1667098002738014,42.35378944474646,2.78e-06,50.0,4.3e-05,0.024232
1048,20:27:05,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82239846047057,28.82239846047057,21.177601539529395,21.177601539529395,303.11124403897776,303.0523724017706,0.16670980717299366,42.35520307905885,2.78e-06,50.0,4.3e-05,0.02423
1049,20:27:06,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.821694941452176,28.821694941452176,21.17830505854779,21.17830505854779,303.1112075730932,303.05235386830884,0.16670981406835525,42.35661011709564,2.78e-06,50.0,4.3e-05,0.024227
1050,20:27:07,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.820994705228696,28.820994705228696,21.17900529477127,21.17900529477127,303.11117117943127,303.0523353691631,0.16670982095988826,42.3580105895426,2.78e-06,50.0,4.3e-05,0.024225
1051,20:27:08,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.82029773652861,28.82029773652861,21.179702263471356,21.179702263471356,303.1111348579204,303.05231690431464,0.16670982784759483,42.35940452694278,2.78e-06,50.0,4.3e-05,0.024222
1052,20:27:09,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81960402015143,28.81960402015143,21.180395979848534,21.180395979848534,303.11109860848865,303.05229847374443,0.1667098347314771,42.36079195969713,2.78e-06,50.0,4.3e-05,0.02422
1053,20:27:10,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.818913540967387,28.818913540967387,21.181086459032578,21.181086459032578,303.11106243106383,303.05228007743324,0.1667098416115372,42.36217291806522,2.78e-06,50.0,4.3e-05,0.024217
1054,20:27:11,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.818226283917074,28.818226283917074,21.18177371608289,21.18177371608289,303.1110263255732,303.05226171536145,0.16670984848777726,42.36354743216585,2.78e-06,50.0,4.3e-05,0.024215
1055,20:27:12,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.817542234011135,28.817542234011135,21.18245776598883,21.18245776598883,303.11099029194384,303.05224338750924,0.16670985536019936,42.36491553197772,2.78e-06,50.0,4.3e-05,0.024212
1056,20:27:13,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81686137632993,28.81686137632993,21.183138623670036,21.183138623670036,303.1109543301023,303.0522250938564,0.16670986222880566,42.366277247340136,2.78e-06,50.0,4.3e-05,0.02421
1057,20:27:14,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.816183696023216,28.816183696023216,21.183816303976748,21.183816303976748,303.1109184399748,303.05220683438256,0.16670986909359822,42.36763260795355,2.78e-06,50.0,4.3e-05,0.024208
1058,20:27:15,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81550917830982,28.81550917830982,21.184490821690144,21.184490821690144,303.11088262148724,303.05218860906695,0.16670987595457923,42.36898164338035,2.78e-06,50.0,4.3e-05,0.024205
1059,20:27:16,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81483780847732,28.81483780847732,21.185162191522643,21.185162191522643,303.11084687456514,303.0521704178886,0.16670988281175078,42.37032438304536,2.78e-06,50.0,4.3e-05,0.024203
1060,20:27:17,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81416957188172,28.81416957188172,21.185830428118244,21.185830428118244,303.11081119913365,303.0521522608262,0.166709889665115,42.371660856236545,2.78e-06,50.0,4.3e-05,0.0242
1061,20:27:18,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.813504453947125,28.813504453947125,21.18649554605284,21.18649554605284,303.11077559511756,303.0521341378582,0.16670989651467394,42.372991092105735,2.78e-06,50.0,4.3e-05,0.024198
1062,20:27:19,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.81284244016544,28.81284244016544,21.187157559834525,21.187157559834525,303.1107400624413,303.05211604896283,0.16670990336042976,42.37431511966911,2.78e-06,50.0,4.3e-05,0.024196
1063,20:27:21,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.812183516096038,28.812183516096038,21.187816483903926,21.187816483903926,303.11070460102906,303.052097994118,0.16670991020238457,42.37563296780792,2.78e-06,50.0,4.3e-05,0.024193
1064,20:27:22,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.811527667365453,28.811527667365453,21.18847233263451,21.18847233263451,303.1106692108046,303.0520799733013,0.16670991704054047,42.37694466526909,2.78e-06,50.0,4.3e-05,0.024191
1065,20:27:23,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.810874879667068,28.810874879667068,21.189125120332896,21.189125120332896,303.11063389169135,303.05206198649006,0.1667099238748996,42.378250240665864,2.78e-06,50.0,4.3e-05,0.024189
1066,20:27:24,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.810225138760792,28.810225138760792,21.189774861239172,21.189774861239172,303.1105986436124,303.05204403366145,0.16670993070546403,42.3795497224784,2.78e-06,50.0,4.3e-05,0.024186
1067,20:27:25,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.80957843047277,28.80957843047277,21.190421569527196,21.190421569527196,303.1105634664904,303.05202611479234,0.1667099375322359,42.380843139054456,2.78e-06,50.0,4.3e-05,0.024184
1068,20:27:26,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.808934740695044,28.808934740695044,21.19106525930492,21.19106525930492,303.11052836024794,303.05200822985927,0.16670994435521727,42.382130518609905,2.78e-06,50.0,4.3e-05,0.024182
1069,20:27:27,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.808294055385286,28.808294055385286,21.19170594461468,21.19170594461468,303.1104933248071,303.0519903788386,0.1667099511744103,42.383411889229414,2.78e-06,50.0,4.3e-05,0.024179
1070,20:27:28,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.80765636056645,28.80765636056645,21.192343639433513,21.192343639433513,303.11045836008964,303.05197256170635,0.16670995798981705,42.3846872788671,2.78e-06,50.0,4.3e-05,0.024177
1071,20:27:29,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.807021642326497,28.807021642326497,21.192978357673468,21.192978357673468,303.11042346601704,303.0519547784384,0.16670996480143965,42.38595671534699,2.78e-06,50.0,4.3e-05,0.024175
1072,20:27:30,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.806389886818078,28.806389886818078,21.193610113181887,21.193610113181887,303.1103886425105,303.0519370290103,0.1667099716092802,42.38722022636383,2.78e-06,50.0,4.3e-05,0.024173
1073,20:27:31,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.805761080258236,28.805761080258236,21.19423891974173,21.19423891974173,303.1103538894908,303.0519193133974,0.16670997841334076,42.38847783948352,2.78e-06,50.0,4.3e-05,0.02417
1074,20:27:32,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.805135208928107,28.805135208928107,21.194864791071858,21.194864791071858,303.1103192068785,303.0519016315747,0.16670998521362346,42.38972958214377,2.78e-06,50.0,4.3e-05,0.024168
1075,20:27:33,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.80451225917262,28.80451225917262,21.195487740827346,21.195487740827346,303.11028459459385,303.0518839835171,0.1667099920101304,42.390975481654756,2.78e-06,50.0,4.3e-05,0.024166
1076,20:27:34,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.803892217400197,28.803892217400197,21.196107782599768,21.196107782599768,303.11025005255675,303.05186636919916,0.1667099988028637,42.3922155651996,2.78e-06,50.0,4.3e-05,0.024164
1077,20:27:35,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.803275070082464,28.803275070082464,21.1967249299175,21.1967249299175,303.1102155806868,303.0518487885953,0.1667100055918254,42.393449859835066,2.78e-06,50.0,4.3e-05,0.024161
1078,20:27:36,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.802660803753945,28.802660803753945,21.19733919624602,21.19733919624602,303.1101811789035,303.0518312416796,0.16671001237701763,42.394678392492104,2.78e-06,50.0,4.3e-05,0.024159
1079,20:27:37,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.802049405011783,28.802049405011783,21.197950594988182,21.197950594988182,303.1101468471257,303.05181372842594,0.16671001915844247,42.39590118997643,2.78e-06,50.0,4.3e-05,0.024157
1080,20:27:38,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.801440860515434,28.801440860515434,21.19855913948453,21.19855913948453,303.11011258527225,303.05179624880793,0.16671002593610204,42.397118278969124,2.78e-06,50.0,4.3e-05,0.024155
1081,20:27:39,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.800835156986384,28.800835156986384,21.19916484301358,21.19916484301358,303.11007839326163,303.051778802799,0.1667100327099984,42.398329686027225,2.78e-06,50.0,4.3e-05,0.024153
1082,20:27:40,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.800232281207858,28.800232281207858,21.199767718792106,21.199767718792106,303.11004427101204,303.0517613903724,0.16671003948013363,42.39953543758428,2.78e-06,50.0,4.3e-05,0.024151
1083,20:27:41,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.799632220024538,28.799632220024538,21.200367779975426,21.200367779975426,303.1100102184414,303.051744011501,0.16671004624650984,42.40073555995092,2.78e-06,50.0,4.3e-05,0.024148
1084,20:27:42,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.799034960342265,28.799034960342265,21.2009650396577,21.2009650396577,303.1099762354673,303.0517266661576,0.1667100530091291,42.40193007931546,2.78e-06,50.0,4.3e-05,0.024146
1085,20:27:43,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.798440489127763,28.798440489127763,21.2015595108722,21.2015595108722,303.10994232200716,303.05170935431465,0.16671005976799352,42.40311902174446,2.78e-06,50.0,4.3e-05,0.024144
1086,20:27:44,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.797848793408352,28.797848793408352,21.202151206591612,21.202151206591612,303.109908477978,303.05169207594446,0.1667100665231052,42.404302413183295,2.78e-06,50.0,4.3e-05,0.024142
1087,20:27:45,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.797259860271666,28.797259860271666,21.2027401397283,21.2027401397283,303.10987470329667,303.05167483101917,0.1667100732744662,42.40548027945666,2.78e-06,50.0,4.3e-05,0.02414
1088,20:27:46,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79667367686537,28.79667367686537,21.203326323134593,21.203326323134593,303.10984099787976,303.0516576195105,0.16671008002207854,42.40665264626925,2.78e-06,50.0,4.3e-05,0.024138
1089,20:27:47,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79609023039689,28.79609023039689,21.203909769603076,21.203909769603076,303.10980736164356,303.0516404413902,0.1667100867659444,42.407819539206216,2.78e-06,50.0,4.3e-05,0.024136
1090,20:27:48,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.795509508133108,28.795509508133108,21.204490491866856,21.204490491866856,303.10977379450406,303.05162329662966,0.16671009350606583,42.40898098373378,2.78e-06,50.0,4.3e-05,0.024134
1091,20:27:49,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.794931497400125,28.794931497400125,21.20506850259984,21.20506850259984,303.1097402963771,303.0516061852,0.1667101002424449,42.41013700519974,2.78e-06,50.0,4.3e-05,0.024132
1092,20:27:50,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79435618558295,28.79435618558295,21.205643814417016,21.205643814417016,303.1097068671782,303.05158910707235,0.16671010697508368,42.411287628834096,2.78e-06,50.0,4.3e-05,0.02413
1093,20:27:51,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79378356012524,28.79378356012524,21.206216439874723,21.206216439874723,303.1096735068227,303.0515720622174,0.16671011370398425,42.41243287974951,2.78e-06,50.0,4.3e-05,0.024128
1094,20:27:52,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.793213608529033,28.793213608529033,21.20678639147093,21.20678639147093,303.1096402152255,303.0515550506058,0.1667101204291487,42.41357278294192,2.78e-06,50.0,4.3e-05,0.024126
1095,20:27:53,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.792646318354457,28.792646318354457,21.207353681645507,21.207353681645507,303.10960699230156,303.051538072208,0.1667101271505791,42.41470736329108,2.78e-06,50.0,4.3e-05,0.024124
1096,20:27:54,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79208167721948,28.79208167721948,21.207918322780486,21.207918322780486,303.10957383796534,303.0515211269941,0.1667101338682775,42.415836645561036,2.78e-06,50.0,4.3e-05,0.024122
1097,20:27:55,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.791519672799627,28.791519672799627,21.208480327200338,21.208480327200338,303.1095407521311,303.0515042149341,0.166710140582246,42.41696065440074,2.78e-06,50.0,4.3e-05,0.02412
1098,20:27:56,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.790960292827716,28.790960292827716,21.20903970717225,21.20903970717225,303.1095077347131,303.05148733599776,0.16671014729248668,42.418079414344554,2.78e-06,50.0,4.3e-05,0.024118
1099,20:27:57,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.79040352509359,28.79040352509359,21.209596474906373,21.209596474906373,303.109474785625,303.0514704901547,0.16671015399900158,42.41919294981281,2.78e-06,50.0,4.3e-05,0.024116
1100,20:27:58,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.78984935744386,28.78984935744386,21.210150642556105,21.210150642556105,303.10944190478057,303.0514536773743,0.1667101607017928,42.420301285112274,2.78e-06,50.0,4.3e-05,0.024114
1101,20:27:59,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.78929777778162,28.78929777778162,21.210702222218345,21.210702222218345,303.10940909209313,303.0514368976257,0.16671016740086236,42.42140444443675,2.78e-06,50.0,4.3e-05,0.024112
1102,20:28:00,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.788748774066207,28.788748774066207,21.211251225933758,21.211251225933758,303.10937634747586,303.051420150878,0.16671017409621236,42.42250245186759,2.78e-06,50.0,4.3e-05,0.02411
1103,20:28:01,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.78820233431292,28.78820233431292,21.211797665687044,21.211797665687044,303.10934367084167,303.0514034371,0.16671018078784489,42.42359533137415,2.78e-06,50.0,4.3e-05,0.024108
1104,20:28:02,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.78765844659278,28.78765844659278,21.212341553407185,21.212341553407185,303.10931106210336,303.05138675626034,0.16671018747576197,42.424683106814435,2.78e-06,50.0,4.3e-05,0.024106
1105,20:28:03,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.78711709903224,28.78711709903224,21.212882900967724,21.212882900967724,303.10927852117345,303.05137010832743,0.16671019415996566,42.42576580193551,2.78e-06,50.0,4.3e-05,0.024104
1106,20:28:04,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.786578279812964,28.786578279812964,21.213421720187,21.213421720187,303.1092460479642,303.0513534932696,0.16671020084045804,42.426843440374064,2.78e-06,50.0,4.3e-05,0.024102
1107,20:28:05,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.786041977171543,28.786041977171543,21.21395802282842,21.21395802282842,303.1092136423877,303.0513369110548,0.1667102075172412,42.42791604565691,2.78e-06,50.0,4.3e-05,0.0241
1108,20:28:06,1.388888e-06,1.388888e-06,100.0,100.0,303.0,0.0,303.0,1e-05,28.785508179399244,28.785508179399244,21.21449182060072,21.21449182060072,303.1091813043559,303.0513203616511,0.16671021419031715,42.4289836412015,2.78e-06,50.0,4.3e-05,0.024098
