Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
551,23:49:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.652123280971473,31.652123280971473,18.3478767190286,18.3478767190286,302.8757898871109,293.0084981569262,0.16670585940962104,36.69575343805705,2.78e-06,50.0,3.2e-05,0.031762
552,23:49:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.640760610532894,31.640760610532894,18.35923938946718,18.35923938946718,302.8756488631436,293.0084980355461,0.16670586849693808,36.718478778934205,2.78e-06,50.0,3.2e-05,0.031739
553,23:49:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.629433332602623,31.629433332602623,18.37056666739745,18.37056666739745,302.8755082076934,293.00849791448326,0.16670587757920946,36.74113333479474,2.78e-06,50.0,3.2e-05,0.031717
554,23:49:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.61814132879728,31.61814132879728,18.381858671202796,18.381858671202796,302.87536792003084,293.0084977937368,0.16670588665643796,36.763717342405435,2.78e-06,50.0,3.2e-05,0.031694
555,23:49:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.60688448117815,31.60688448117815,18.393115518821926,18.393115518821926,302.87522799942616,293.0084976733064,0.1667058957286264,36.78623103764369,2.78e-06,50.0,3.2e-05,0.031671
556,23:49:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.59566267224925,31.59566267224925,18.404337327750824,18.404337327750824,302.8750884451492,293.00849755319115,0.16670590479577757,36.80867465550149,2.78e-06,50.0,3.2e-05,0.031649
557,23:50:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.58447578495537,31.58447578495537,18.415524215044705,18.415524215044705,302.8749492564693,293.0084974333907,0.16670591385789427,36.831048430089254,2.78e-06,50.0,3.2e-05,0.031626
558,23:50:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.57332370268012,31.57332370268012,18.426676297319954,18.426676297319954,302.8748104326555,293.0084973139042,0.1667059229149793,36.85335259463975,2.78e-06,50.0,3.2e-05,0.031604
559,23:50:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.562206309244033,31.562206309244033,18.437793690756042,18.437793690756042,302.87467197297656,293.00849719473104,0.16670593196703543,36.87558738151192,2.78e-06,50.0,3.2e-05,0.031582
560,23:50:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.55112348890262,31.55112348890262,18.448876511097456,18.448876511097456,302.87453387670075,293.0084970758707,0.16670594101406544,36.897753022194756,2.78e-06,50.0,3.2e-05,0.031559
561,23:50:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.54007512634447,31.54007512634447,18.459924873655606,18.459924873655606,302.87439614309613,293.0084969573225,0.16670595005607217,36.91984974731105,2.78e-06,50.0,3.2e-05,0.031537
562,23:50:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.52906110668936,31.52906110668936,18.470938893310716,18.470938893310716,302.87425877143045,293.00849683908575,0.1667059590930584,36.941877786621276,2.78e-06,50.0,3.2e-05,0.031515
563,23:50:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.51808131548635,31.51808131548635,18.481918684513726,18.481918684513726,302.87412176097115,293.00849672116,0.1667059681250269,36.963837369027296,2.78e-06,50.0,3.2e-05,0.031493
564,23:50:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.50713563871192,31.50713563871192,18.492864361288156,18.492864361288156,302.8739851109855,293.00849660354436,0.16670597715198046,36.98572872257615,2.78e-06,50.0,3.2e-05,0.031471
565,23:50:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.4962239627681,31.4962239627681,18.503776037231976,18.503776037231976,302.87384882074036,293.0084964862384,0.16670598617392188,37.00755207446379,2.78e-06,50.0,3.2e-05,0.03145
566,23:50:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.4853461744806,31.4853461744806,18.514653825519474,18.514653825519474,302.87371288950254,293.0084963692414,0.1667059951908539,37.02930765103879,2.78e-06,50.0,3.2e-05,0.031428
567,23:50:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.474502161096975,31.474502161096975,18.5254978389031,18.5254978389031,302.87357731653856,293.0084962525528,0.16670600420277937,37.05099567780604,2.78e-06,50.0,3.2e-05,0.031406
568,23:50:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.463691810284775,31.463691810284775,18.5363081897153,18.5363081897153,302.87344210111485,293.00849613617186,0.16670601320970102,37.07261637943044,2.78e-06,50.0,3.2e-05,0.031385
569,23:50:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.452915010129715,31.452915010129715,18.54708498987036,18.54708498987036,302.8733072424975,293.0084960200981,0.16670602221162165,37.09416997974056,2.78e-06,50.0,3.2e-05,0.031363
570,23:50:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.442171649133865,31.442171649133865,18.557828350866206,18.557828350866206,302.87317273995257,293.00849590433074,0.16670603120854402,37.115656701732256,2.78e-06,50.0,3.2e-05,0.031342
571,23:50:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.431461616213834,31.431461616213834,18.568538383786237,18.568538383786237,302.87303859274584,293.00849578886914,0.16670604020047092,37.13707676757232,2.78e-06,50.0,3.2e-05,0.03132
572,23:50:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.42078480069896,31.42078480069896,18.57921519930111,18.57921519930111,302.8729048001432,293.00849567371284,0.16670604918740511,37.15843039860207,2.78e-06,50.0,3.2e-05,0.031299
573,23:50:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.410141092329535,31.410141092329535,18.589858907670536,18.589858907670536,302.87277136141023,293.00849555886106,0.16670605816934936,37.179717815340915,2.78e-06,50.0,3.2e-05,0.031278
574,23:50:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.399530381254998,31.399530381254998,18.600469618745073,18.600469618745073,302.8726382758125,293.0084954443132,0.16670606714630645,37.20093923748999,2.78e-06,50.0,3.2e-05,0.031257
575,23:50:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.38895255803219,31.38895255803219,18.61104744196788,18.61104744196788,302.87250554261556,293.0084953300686,0.16670607611827917,37.22209488393561,2.78e-06,50.0,3.2e-05,0.031235
576,23:50:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.378407513623568,31.378407513623568,18.621592486376503,18.621592486376503,302.8723731610848,293.0084952161268,0.16670608508527027,37.24318497275285,2.78e-06,50.0,3.2e-05,0.031214
577,23:50:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.367895139395454,31.367895139395454,18.632104860604617,18.632104860604617,302.87224113048563,293.00849510248696,0.16670609404728248,37.264209721209085,2.78e-06,50.0,3.2e-05,0.031194
578,23:50:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.3574153271163,31.3574153271163,18.64258467288377,18.64258467288377,302.8721094500834,293.0084949891485,0.16670610300431862,37.285169345767386,2.78e-06,50.0,3.2e-05,0.031173
579,23:50:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.34696796895493,31.34696796895493,18.65303203104514,18.65303203104514,302.87197811914353,293.0084948761108,0.16670611195638144,37.30606406209013,2.78e-06,50.0,3.2e-05,0.031152
580,23:50:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.33655295747884,31.33655295747884,18.66344704252123,18.66344704252123,302.8718471369314,293.0084947633733,0.16670612090347367,37.326894085042305,2.78e-06,50.0,3.2e-05,0.031131
581,23:50:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.326170185652447,31.326170185652447,18.673829814347624,18.673829814347624,302.87171650271233,293.00849465093523,0.16670612984559813,37.3476596286951,2.78e-06,50.0,3.2e-05,0.03111
582,23:50:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.3158195468354,31.3158195468354,18.68418045316467,18.68418045316467,302.8715862157518,293.0084945387961,0.1667061387827575,37.36836090632919,2.78e-06,50.0,3.2e-05,0.03109
583,23:50:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.305500934780873,31.305500934780873,18.694499065219198,18.694499065219198,302.87145627531527,293.00849442695517,0.1667061477149546,37.388998130438246,2.78e-06,50.0,3.2e-05,0.031069
584,23:50:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.295214243633872,31.295214243633872,18.7047857563662,18.7047857563662,302.8713266806683,293.00849431541184,0.16670615664219215,37.40957151273224,2.78e-06,50.0,3.2e-05,0.031049
585,23:50:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.284959367929538,31.284959367929538,18.715040632070533,18.715040632070533,302.87119743107644,293.0084942041656,0.16670616556447293,37.43008126414091,2.78e-06,50.0,3.2e-05,0.031029
586,23:50:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.2747362025915,31.2747362025915,18.72526379740857,18.72526379740857,302.8710685258055,293.0084940932155,0.16670617448179967,37.45052759481698,2.78e-06,50.0,3.2e-05,0.031008
587,23:50:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.264544642930176,31.264544642930176,18.735455357069895,18.735455357069895,302.87093996412136,293.0084939825613,0.16670618339417514,37.470910714139634,2.78e-06,50.0,3.2e-05,0.030988
588,23:50:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.254384584641134,31.254384584641134,18.745615415358937,18.745615415358937,302.87081174528987,293.0084938722021,0.16670619230160208,37.491230830717726,2.78e-06,50.0,3.2e-05,0.030968
589,23:50:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.244255923803436,31.244255923803436,18.755744076196635,18.755744076196635,302.87068386857715,293.0084937621374,0.16670620120408322,37.51148815239311,2.78e-06,50.0,3.2e-05,0.030948
590,23:50:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.234158556877997,31.234158556877997,18.765841443122074,18.765841443122074,302.8705563332494,293.0084936523665,0.16670621010162132,37.531682886244,2.78e-06,50.0,3.2e-05,0.030928
591,23:50:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.224092380705944,31.224092380705944,18.775907619294127,18.775907619294127,302.87042913857306,293.00849354288874,0.16670621899421914,37.551815238588105,2.78e-06,50.0,3.2e-05,0.030908
592,23:50:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.214057292507007,31.214057292507007,18.785942707493064,18.785942707493064,302.8703022838148,293.00849343370356,0.16670622788187942,37.57188541498597,2.78e-06,50.0,3.2e-05,0.030888
593,23:50:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.204053189877893,31.204053189877893,18.795946810122178,18.795946810122178,302.87017576824127,293.00849332481033,0.16670623676460486,37.59189362024421,2.78e-06,50.0,3.2e-05,0.030868
594,23:50:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.194079970790668,31.194079970790668,18.805920029209403,18.805920029209403,302.87004959111954,293.00849321620836,0.16670624564239828,37.61184005841866,2.78e-06,50.0,3.2e-05,0.030848
595,23:50:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.184137533591176,31.184137533591176,18.815862466408895,18.815862466408895,302.86992375171684,293.0084931078971,0.16670625451526233,37.63172493281763,2.78e-06,50.0,3.2e-05,0.030829
596,23:50:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.174225776997428,31.174225776997428,18.825774223002643,18.825774223002643,302.8697982493005,293.00849299987584,0.16670626338319983,37.65154844600514,2.78e-06,50.0,3.2e-05,0.030809
597,23:50:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.164344600098033,31.164344600098033,18.835655399902038,18.835655399902038,302.8696730831383,293.00849289214403,0.16670627224621345,37.671310799803926,2.78e-06,50.0,3.2e-05,0.030789
598,23:50:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.154493902350612,31.154493902350612,18.84550609764946,18.84550609764946,302.8695482524981,293.00849278470093,0.16670628110430596,37.69101219529877,2.78e-06,50.0,3.2e-05,0.03077
599,23:50:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.14467358358023,31.14467358358023,18.855326416419842,18.855326416419842,302.86942375664813,293.00849267754603,0.16670628995748007,37.71065283283953,2.78e-06,50.0,3.2e-05,0.030751
600,23:50:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.134883543977843,31.134883543977843,18.86511645602223,18.86511645602223,302.8692995948569,293.00849257067864,0.16670629880573853,37.7302329120443,2.78e-06,50.0,3.2e-05,0.030731
601,23:50:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.12512368409874,31.12512368409874,18.874876315901332,18.874876315901332,302.8691757663932,293.0084924640981,0.16670630764908406,37.749752631802515,2.78e-06,50.0,3.2e-05,0.030712
602,23:50:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.115393904860994,31.115393904860994,18.884606095139077,18.884606095139077,302.86905227052614,293.00849235780385,0.1667063164875194,37.769212190278,2.78e-06,50.0,3.2e-05,0.030693
603,23:50:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.10569410754394,31.10569410754394,18.89430589245613,18.89430589245613,302.8689291065251,293.0084922517952,0.16670632532104726,37.788611784912106,2.78e-06,50.0,3.2e-05,0.030674
604,23:50:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.096024193786622,31.096024193786622,18.90397580621345,18.90397580621345,302.86880627365986,293.00849214607155,0.16670633414967037,37.80795161242675,2.78e-06,50.0,3.2e-05,0.030654
605,23:50:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.0863840655863,31.0863840655863,18.91361593441377,18.91361593441377,302.86868377120044,293.00849204063223,0.16670634297339146,37.8272318688274,2.78e-06,50.0,3.2e-05,0.030635
606,23:50:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.076773625296923,31.076773625296923,18.923226374703148,18.923226374703148,302.8685615984174,293.00849193547674,0.16670635179221321,37.84645274940615,2.78e-06,50.0,3.2e-05,0.030616
607,23:50:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.067192775627607,31.067192775627607,18.932807224372464,18.932807224372464,302.86843975458146,293.0084918306043,0.1667063606061384,37.86561444874478,2.78e-06,50.0,3.2e-05,0.030598
608,23:50:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.057641419641158,31.057641419641158,18.942358580358913,18.942358580358913,302.86831823896387,293.0084917260144,0.16670636941516973,37.88471716071767,2.78e-06,50.0,3.2e-05,0.030579
609,23:50:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.048119460752577,31.048119460752577,18.951880539247494,18.951880539247494,302.86819705083616,293.00849162170636,0.16670637821930992,37.90376107849484,2.78e-06,50.0,3.2e-05,0.03056
610,23:50:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.038626802727578,31.038626802727578,18.961373197272493,18.961373197272493,302.8680761894704,293.00849151767954,0.16670638701856166,37.92274639454484,2.78e-06,50.0,3.2e-05,0.030541
611,23:50:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.029163349681095,31.029163349681095,18.970836650318976,18.970836650318976,302.8679556541389,293.00849141393337,0.1667063958129277,37.9416733006378,2.78e-06,50.0,3.2e-05,0.030523
612,23:50:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.01972900607584,31.01972900607584,18.980270993924233,18.980270993924233,302.86783544411446,293.00849131046715,0.16670640460241073,37.960541987848316,2.78e-06,50.0,3.2e-05,0.030504
613,23:50:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.010323676720812,31.010323676720812,18.98967632327926,18.98967632327926,302.8677155586704,293.00849120728026,0.1667064133870135,37.97935264655836,2.78e-06,50.0,3.2e-05,0.030485
614,23:50:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,31.000947266769874,31.000947266769874,18.999052733230197,18.999052733230197,302.86759599708034,293.0084911043721,0.16670642216673867,37.99810546646024,2.78e-06,50.0,3.2e-05,0.030467
615,23:50:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.991599681720277,30.991599681720277,19.008400318279794,19.008400318279794,302.8674767586185,293.0084910017421,0.16670643094158896,38.01680063655943,2.78e-06,50.0,3.2e-05,0.030449
616,23:50:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.982280827411238,30.982280827411238,19.017719172588833,19.017719172588833,302.86735784255956,293.0084908993896,0.16670643971156707,38.03543834517752,2.78e-06,50.0,3.2e-05,0.03043
617,23:51:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.972990610022507,30.972990610022507,19.027009389977565,19.027009389977565,302.86723924817846,293.00849079731387,0.16670644847667573,38.05401877995498,2.78e-06,50.0,3.2e-05,0.030412
618,23:51:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.963728936072933,30.963728936072933,19.03627106392714,19.03627106392714,302.8671209747509,293.0084906955144,0.16670645723691763,38.07254212785413,2.78e-06,50.0,3.2e-05,0.030394
619,23:51:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.95449571241905,30.95449571241905,19.04550428758102,19.04550428758102,302.8670030215529,293.00849059399064,0.1667064659922955,38.09100857516189,2.78e-06,50.0,3.2e-05,0.030376
620,23:51:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.94529084625367,30.94529084625367,19.0547091537464,19.0547091537464,302.8668853878611,293.00849049274177,0.16670647474281197,38.109418307492646,2.78e-06,50.0,3.2e-05,0.030358
621,23:51:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.93611424510447,30.93611424510447,19.0638857548956,19.0638857548956,302.86676807295254,293.00849039176734,0.1667064834884698,38.12777150979105,2.78e-06,50.0,3.2e-05,0.03034
622,23:51:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.926965816832602,30.926965816832602,19.07303418316747,19.07303418316747,302.8666510761049,293.00849029106655,0.1667064922292717,38.14606836633479,2.78e-06,50.0,3.2e-05,0.030322
623,23:51:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.9178454696313,30.9178454696313,19.082154530368772,19.082154530368772,302.86653439659636,293.008490190639,0.1667065009652203,38.16430906073739,2.78e-06,50.0,3.2e-05,0.030304
624,23:51:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.908753112024492,30.908753112024492,19.09124688797558,19.09124688797558,302.8664180337056,293.0084900904839,0.16670650969631834,38.18249377595101,2.78e-06,50.0,3.2e-05,0.030286
625,23:51:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.899688652865436,30.899688652865436,19.100311347134635,19.100311347134635,302.86630198671196,293.0084899906007,0.1667065184225685,38.200622694269114,2.78e-06,50.0,3.2e-05,0.030268
626,23:51:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.890652001335333,30.890652001335333,19.109347998664738,19.109347998664738,302.8661862548952,293.0084898909888,0.1667065271439735,38.21869599732932,2.78e-06,50.0,3.2e-05,0.03025
627,23:51:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,30.881643066941983,30.881643066941983,19.118356933058088,19.118356933058088,302.86607083753574,293.0084897916475,0.166706535860536,38.23671386611602,2.78e-06,50.0,3.2e-05,0.030233
