Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
288,17:29:10,0.5,200.9,100,333,0,300,0.001,90.66494286318233,0.6323788169528927,99.36762118304696,99.36762118304696,334.17266982212385,302.44563835692804,43.50654080864835,54.87061081972009
289,17:29:11,0.5,200.9,100,333,0,300,0.001,90.78062635172489,0.6245685956628696,99.375431404337,99.375431404337,334.17285811717517,302.45236686805015,43.99331207934514,54.813028197249935
290,17:29:12,0.5,200.9,100,333,0,300,0.001,90.89376251856976,0.616950197511927,99.38304980248795,99.38304980248795,334.17304203094403,302.45905792860856,44.480009965894496,54.75671352983088
291,17:29:13,0.5,200.9,100,333,0,300,0.001,91.0044343097225,0.6095166334680279,99.39048336653184,99.39048336653184,334.1732217154594,302.4657117451016,44.96663488186821,54.70162553025262
292,17:29:14,0.5,200.9,100,333,0,300,0.001,91.11272111544145,0.6022612500933486,99.39773874990652,99.39773874990652,334.1733973157754,302.4723285229636,45.45318723404448,54.647724681213816
293,17:29:15,0.5,200.9,100,333,0,300,0.001,91.21869895845795,0.5951777096361165,99.40482229036377,99.40482229036377,334.17356897036757,302.47890846656645,45.93966742259186,54.59497314163367
294,17:29:16,0.5,200.9,100,333,0,300,0.001,91.32244067038386,0.5882599715232099,99.41174002847667,99.41174002847667,334.1737368115028,302.48545177922193,46.42607584124639,54.54333465884328
295,17:29:17,0.5,200.9,100,333,0,300,0.001,91.42401605716069,0.5815022751398301,99.41849772486005,99.41849772486005,334.17390096558427,302.49195866318394,46.91241287748206,54.492774486231625
296,17:29:18,0.5,200.9,100,333,0,300,0.001,91.52349205433546,0.5748991237930134,99.42510087620686,99.42510087620686,334.1740615534735,302.498429319651,47.398678912675074,54.44325930595547
297,17:29:19,0.5,200.9,100,333,0,300,0.001,91.62093287288447,0.5684452697651216,99.43155473023475,99.43155473023475,334.1742186907915,302.504863948769,47.8848743222621,54.39475715635418
298,17:29:20,0.5,200.9,100,333,0,300,0.001,91.71640013624862,0.5621357003718118,99.43786429962806,99.43786429962806,334.1743724882005,302.51126274963394,48.370999475892894,54.34723736373886
299,17:29:21,0.5,200.9,100,333,0,300,0.001,91.8099530091913,0.5559656249466186,99.44403437505325,99.44403437505325,334.1745230516676,302.517625920295,48.85705473757741,54.30067047825221
300,17:29:22,0.5,200.9,100,333,0,300,0.001,91.90164831904164,0.5499304626810743,99.4500695373188,99.4500695373188,334.1746704827116,302.52395365775766,49.34304046582779,54.25502821351835
301,17:29:23,0.5,200.9,100,333,0,300,0.001,91.99154066984232,0.5440258312554543,99.45597416874442,99.45597416874442,334.17481487863455,302.5302461579868,49.82895701379538,54.21028338982463
302,17:29:24,0.5,200.9,100,333,0,300,0.001,92.07968254988124,0.5382475362008323,99.46175246379904,99.46175246379904,334.17495633273893,302.5365036159103,50.314804729402994,54.1664098805967
303,17:29:25,0.5,200.9,100,333,0,300,0.001,92.16612443304943,0.5325915609381259,99.46740843906174,99.46740843906174,334.17509493453144,302.5427262254222,50.80058395547266,54.12338256194652
304,17:29:26,0.5,200.9,100,333,0,300,0.001,92.25091487443439,0.5270540574443895,99.47294594255548,99.47294594255548,334.1752307699146,302.5489141793866,51.28629502984908,54.081177265089906
305,17:29:28,0.5,200.9,100,333,0,300,0.001,92.33410060052724,0.5216313375007732,99.47836866249911,99.47836866249911,334.17536392136674,302.555067669641,51.77193828551887,54.03977073144488
306,17:29:29,0.5,200.9,100,333,0,300,0.001,92.41572659439426,0.516319864480259,99.48368013551962,99.48368013551962,334.17549446811097,302.56118688700036,52.25751405072593,53.999140570236804
307,17:29:30,0.5,200.9,100,333,0,300,0.001,92.49583617613698,0.511116245636748,99.48888375436313,99.48888375436313,334.1756224862749,302.56727202126064,52.74302264908292,53.95926521844849
308,17:29:31,0.5,200.9,100,333,0,300,0.001,92.57447107894221,0.506017224860134,99.49398277513974,99.49398277513974,334.17574804904046,302.57332326120275,53.22846439967917,53.92012390296556
309,17:29:32,0.5,200.9,100,333,0,300,0.001,92.65167152100088,0.5010196758648499,99.49898032413503,99.49898032413503,334.1758712267853,302.57934079459665,53.713839617185094,53.881696604778064
310,17:29:33,0.5,200.9,100,333,0,300,0.001,92.72747627355486,0.49612059578190293,99.50387940421798,99.50387940421798,334.1759920872163,302.58532480820514,54.19914861195323,53.84396402510958
311,17:29:34,0.5,200.9,100,333,0,300,0.001,92.80192272531279,0.49131709912680827,99.50868290087308,99.50868290087308,334.17611069549474,302.59127548778815,54.68439169011609,53.80690755335351
312,17:29:35,0.5,200.9,100,333,0,300,0.001,92.8750469434585,0.4866064121179271,99.51339358788196,99.51339358788196,334.17622711435575,302.59719301810674,55.16956915368093,53.77050923670558
313,17:29:36,0.5,200.9,100,333,0,300,0.001,92.94688373146037,0.4819858673216863,99.5180141326782,99.5180141326782,334.1763414042199,302.60307758292714,55.654681300621604,53.734751751388565
314,17:29:37,0.5,200.9,100,333,0,300,0.001,93.01746668387545,0.4774528986029615,99.52254710139692,99.52254710139692,334.1764536232994,302.6089293650253,56.139728424967515,53.69961837537309
315,17:29:38,0.5,200.9,100,333,0,300,0.001,93.08682823832878,0.47300503636049757,99.52699496363938,99.52699496363938,334.176563827698,302.61474854619064,56.624710816889895,53.665092962504346
316,17:29:39,0.5,200.9,100,333,0,300,0.001,93.1549997248363,0.4686399030287962,99.53136009697108,99.53136009697108,334.17667207150606,302.6205353072309,57.10962876278543,53.63115991795107
317,17:29:40,0.5,200.9,100,333,0,300,0.001,93.22201141262818,0.4643552088292237,99.53564479117065,99.53564479117065,334.1767784068901,302.626289827976,57.594482545357394,53.59780417489887
318,17:29:41,0.5,200.9,100,333,0,300,0.001,93.28789255461895,0.46014874775438275,99.5398512522455,99.5398512522455,334.1768828841775,302.6320122872825,58.07927244369438,53.56501117241466
319,17:29:42,0.5,200.9,100,333,0,300,0.001,93.35267142966117,0.4560183937709415,99.54398160622894,99.54398160622894,334.1769855519374,302.6377028630381,58.56399873334664,53.532766834414545
320,17:29:43,0.5,200.9,100,333,0,300,0.001,93.4163753827104,0.4519620972271746,99.5480379027727,99.5480379027727,334.1770864570565,302.6433617321658,59.048661686400244,53.50105754967128
321,17:29:44,0.5,200.9,100,333,0,300,0.001,93.47903086302077,0.4479778814524649,99.55202211854741,99.55202211854741,334.17718564481174,302.64898907062843,59.53326157154904,53.46987015280201
322,17:29:45,0.5,200.9,100,333,0,300,0.001,93.54066346048276,0.4440638395368861,99.55593616046299,99.55593616046299,334.1772831589388,302.65458505343315,60.017798654164594,53.4391919061808
323,17:29:46,0.5,200.9,100,333,0,300,0.001,93.6012979402079,0.44021813127984954,99.55978186872002,99.55978186872002,334.17737904169707,302.66014985463573,60.50227319636405,53.409010482723794
324,17:29:47,0.5,200.9,100,333,0,300,0.001,93.66095827545784,0.43643898029755046,99.56356101970233,99.56356101970233,334.17747333393174,302.66568364734513,60.986685457076135,53.37931394949834
325,17:29:48,0.5,200.9,100,333,0,300,0.001,93.71966767900982,0.43272467127964015,99.56727532872024,99.56727532872024,334.17756607513246,302.67118660372773,61.47103569210527,53.35009075211059
326,17:29:49,0.5,200.9,100,333,0,300,0.001,93.77744863304406,0.4290735473862396,99.57092645261363,99.57092645261363,334.1776573034892,302.6766588950121,61.9553241541939,53.321329699828745
327,17:29:50,0.5,200.9,100,333,0,300,0.001,93.834322917634,0.42548400777696344,99.57451599222291,99.57451599222291,334.17774705594525,302.6821006914933,62.439551093083104,53.293019951401696
328,17:29:51,0.5,200.9,100,333,0,300,0.001,93.89031163791465,0.42195450526422984,99.57804549473565,99.57804549473565,334.17783536824794,302.6875121625374,62.92371675557149,53.26515100153577
329,17:29:52,0.5,200.9,100,333,0,300,0.001,93.94543525000005,0.4184835440836128,99.58151645591627,99.58151645591627,334.17792227499666,302.692893476586,63.407821385572575,53.23771266799401
330,17:29:53,0.5,200.9,100,333,0,300,0.001,93.99971358571663,0.4150696777744782,99.5849303222254,99.5849303222254,334.17800780968867,302.6982448011606,63.89186522417052,53.210695079284896
331,17:29:54,0.5,200.9,100,333,0,300,0.001,94.053165876215,0.41171150716460997,99.58828849283528,99.58828849283528,334.17809200476245,302.70356630286733,64.37584850967446,53.18408866290941
332,17:29:55,0.5,200.9,100,333,0,300,0.001,94.1058107745188,0.408407678452885,99.591592321547,99.591592321547,334.1781748916396,302.70885814740114,64.85977147767125,53.15788413413698
333,17:29:56,0.5,200.9,100,333,0,300,0.001,94.15766637706628,0.4051568813845251,99.59484311861536,99.59484311861536,334.17825650076435,302.71412049955046,65.34363436107697,53.13207248528309
334,17:29:57,0.5,200.9,100,333,0,300,0.001,94.20875024429652,0.4019578475137022,99.59804215248617,99.59804215248617,334.17833686164107,302.7193535232018,65.827437390187,53.10664497546216
335,17:29:58,0.5,200.9,100,333,0,300,0.001,94.25907942032944,0.39880934854869265,99.60119065145118,99.60119065145118,334.1784160028706,302.7245573813439,66.31118079272478,53.081593120791716
336,17:29:59,0.5,200.9,100,333,0,300,0.001,94.30867045178555,0.39571019477502584,99.60428980522484,99.60428980522484,334.17849395218457,302.7297322360727,66.79486479388932,53.05690868502462
337,17:30:00,0.5,200.9,100,333,0,300,0.001,94.35753940578918,0.39265923355236737,99.60734076644749,99.60734076644749,334.178570736478,302.73487824859535,67.27848961640152,53.03258367058776
338,17:30:01,0.5,200.9,100,333,0,300,0.001,94.40570188719617,0.3896553478811549,99.61034465211871,99.61034465211871,334.17864638184096,302.7399955792348,67.76205548054928,53.00861031000689
339,17:30:02,0.5,200.9,100,333,0,300,0.001,94.45317305508453,0.38669745503523223,99.61330254496464,99.61330254496464,334.17872091358834,302.74508438743453,68.24556260423145,52.984981057698086
340,17:30:03,0.5,200.9,100,333,0,300,0.001,94.49996763854476,0.38378450525696794,99.6162154947429,99.6162154947429,334.17879435628845,302.75014483176267,68.72901120300075,52.96168858210814
341,17:30:04,0.5,200.9,100,333,0,300,0.001,94.54609995180418,0.38091548051154533,99.61908451948833,99.61908451948833,334.1788667337904,302.7551770699166,69.2124014901055,52.93872575818608
342,17:30:05,0.5,200.9,100,333,0,300,0.001,94.5915839087178,0.3780893932973238,99.62191060670254,99.62191060670254,334.1789380692503,302.7601812587275,69.6957336765305,52.91608566017034
343,17:30:06,0.5,200.9,100,333,0,300,0.001,94.63643303665638,0.3753052855093438,99.62469471449052,99.62469471449052,334.17900838515624,302.76515755416455,70.17900797103661,52.89376155467577
344,17:30:07,0.5,200.9,100,333,0,300,0.001,94.68066048982097,0.37256222735322764,99.62743777264664,99.62743777264664,334.1790777033522,302.77010611133943,70.66222458019978,52.87174689406622
345,17:30:08,0.5,200.9,100,333,0,300,0.001,94.7242790620109,0.36985931630688806,99.63014068369299,99.63014068369299,334.1791460450611,302.77502708451084,71.14538370844866,52.85003531009911
346,17:30:09,0.5,200.9,100,333,0,300,0.001,94.7673011988717,0.3671956761276092,99.63280432387228,99.63280432387228,334.17921343090654,302.77992062708876,71.62848555810172,52.82862060782891
347,17:30:10,0.5,200.9,100,333,0,300,0.001,94.80973900964722,0.3645704559021917,99.6354295440977,99.6354295440977,334.1792798809342,302.78478689163893,72.11153032940321,52.80749675975749
348,17:30:11,0.5,200.9,100,333,0,300,0.001,94.85160427845904,0.3619828291380196,99.63801717086187,99.63801717086187,334.17934541463137,302.7896260298872,72.59451822055841,52.78665790021949
349,17:30:12,0.5,200.9,100,333,0,300,0.001,94.89290847513566,0.35943199289298894,99.64056800710689,99.64056800710689,334.1794100509469,302.79443819272376,73.07744942776797,52.7660983199922
350,17:30:13,0.5,200.9,100,333,0,300,0.001,94.9336627656118,0.356917166942372,99.6430828330575,99.6430828330575,334.1794738083094,302.7992235302078,73.56032414526148,52.745812461119066
351,17:30:14,0.5,200.9,100,333,0,300,0.001,94.9738780219179,0.3544375929808204,99.64556240701906,99.64556240701906,334.179536704645,302.80398219157155,74.04314256533021,52.72579491193733
352,17:30:15,0.5,200.9,100,333,0,300,0.001,95.01356483177828,0.3519925338577663,99.6480074661421,99.6480074661421,334.17959875739433,302.8087143252247,74.52590487835926,52.7060404023005
353,17:30:16,0.5,200.9,100,333,0,300,0.001,95.05273350783602,0.3495812728446144,99.65041872715526,99.65041872715526,334.17965998352906,302.8134200787587,75.00861127285869,52.68654379898655
354,17:30:17,0.5,200.9,100,333,0,300,0.001,95.09139409652109,0.3472031129321985,99.65279688706768,99.65279688706768,334.1797203995674,302.81809959895116,75.4912619354942,52.667300101283686
355,17:30:18,0.5,200.9,100,333,0,300,0.001,95.12955638657782,0.3448573761570319,99.65514262384285,99.65514262384285,334.17978002158907,302.8227530317699,75.97385705111695,52.64830443674574
356,17:30:19,0.5,200.9,100,333,0,300,0.001,95.16722991726698,0.3425434029550156,99.65745659704486,99.65745659704486,334.17983886525025,302.8273805223773,76.45639680279282,52.62955205710952
357,17:30:20,0.5,200.9,100,333,0,300,0.001,95.20442398625669,0.3402605515412802,99.6597394484586,99.6597394484586,334.1798969457968,302.83198221513493,76.93888137183093,52.61103833436701
358,17:30:21,0.5,200.9,100,333,0,300,0.001,95.24114765721589,0.3380081973149484,99.66199180268494,99.66199180268494,334.1799542780781,302.8365582536071,77.42131093781154,52.592758756985624
359,17:30:22,0.5,200.9,100,333,0,300,0.001,95.27740976712344,0.3357857322876603,99.66421426771223,99.66421426771223,334.1800108765598,302.8411087805655,77.90368567861339,52.57470892627006
360,17:30:23,0.5,200.9,100,333,0,300,0.001,95.3132189333051,0.33359256453475444,99.66640743546513,99.66640743546513,334.1800667553358,302.8456339379934,78.38600577044036,52.556884552859586
361,17:30:24,0.5,200.9,100,333,0,300,0.001,95.34858356021013,0.33142811766807023,99.6685718823318,99.6685718823318,334.1801219281407,302.85013386708965,78.86827138784767,52.53928145335484
362,17:30:25,0.5,200.9,100,333,0,300,0.001,95.38351184593877,0.32929183032937487,99.67070816967049,99.67070816967049,334.1801764083607,302.8546087082731,79.3504827037673,52.52189554706881
363,17:30:26,0.5,200.9,100,333,0,300,0.001,95.41801178853109,0.32718315570349615,99.67281684429638,99.67281684429638,334.1802302090448,302.8590586011864,79.83263988953308,52.50472285289642
364,17:30:27,0.5,200.9,100,333,0,300,0.001,95.45209119202741,0.32510156105025256,99.67489843894961,99.67489843894961,334.1802833429154,302.8634836847006,80.31474311490517,52.48775948629796
365,17:30:28,0.5,200.9,100,333,0,300,0.001,95.48575767230989,0.3230465272543524,99.67695347274552,99.67695347274552,334.1803358223784,302.8678840969188,80.79679254809393,52.471001656391294
366,17:30:29,0.5,200.9,100,333,0,300,0.001,95.51901866273441,0.3210175483924571,99.67898245160741,99.67898245160741,334.18038765953304,302.8722599751804,81.27878835578342,52.45444566314863
367,17:30:30,0.5,200.9,100,333,0,300,0.001,95.5518814195615,0.3190141313166579,99.68098586868321,99.68098586868321,334.1804388661812,302.8766114560654,81.7607307031543,52.43808789469313
368,17:30:31,0.5,200.9,100,333,0,300,0.001,95.5843530271946,0.31703579525362585,99.68296420474624,99.68296420474624,334.1804894538366,302.88093867539834,82.24261975390628,52.42192482469159
369,17:30:32,0.5,200.9,100,333,0,300,0.001,95.61644040323365,0.3150820714187737,99.68491792858109,99.68491792858109,334.18053943373366,302.8852417682522,82.72445567028021,52.4059530098389
370,17:30:33,0.5,200.9,100,333,0,300,0.001,95.6481503033515,0.313152502644764,99.68684749735509,99.68684749735509,334.18058881683555,302.8895208689524,83.2062386130795,52.39016908743081
371,17:30:34,0.5,200.9,100,333,0,300,0.001,95.6794893260003,0.311246643023746,99.68875335697611,99.68875335697611,334.1806376138428,302.89377611108125,83.68796874169135,52.374569773021264
372,17:30:35,0.5,200.9,100,333,0,300,0.001,95.71046391695475,0.3093640575627368,99.69063594243711,99.69063594243711,334.1806858352009,302.8980076274815,84.16964621410725,52.3591518581609
373,17:30:36,0.5,200.9,100,333,0,300,0.001,95.741080373699,0.30750432185158516,99.69249567814826,99.69249567814826,334.1807334911078,302.9022155502604,84.65127118694336,52.34391220821354
374,17:30:37,0.5,200.9,100,333,0,300,0.001,95.77134484966301,0.3056670217429868,99.69433297825685,99.69433297825685,334.1807805915212,302.9064000107939,85.13284381546035,52.328847760247385
375,17:30:38,0.5,200.9,100,333,0,300,0.001,95.8012633583147,0.3038517530440383,99.6961482469558,99.6961482469558,334.180827146166,302.9105611397303,85.61436425358275,52.31395552099816
376,17:30:39,0.5,200.9,100,333,0,300,0.001,95.83084177711352,0.3020581212188506,99.69794187878098,99.69794187878098,334.1808731645404,302.9146990669943,86.09583265391807,52.29923256490119
377,17:30:40,0.5,200.9,100,333,0,300,0.001,95.8600858513308,0.30028574110177075,99.69971425889806,99.69971425889806,334.18091865592294,302.9188139217909,86.57724916777543,52.28467603218975
378,17:30:41,0.5,200.9,100,333,0,300,0.001,95.88900119774198,0.29853423662075446,99.70146576337908,99.70146576337908,334.18096362937877,302.92290583260933,87.05861394518394,52.27028312705726
379,17:30:42,0.5,200.9,100,333,0,300,0.001,95.91759330819616,0.29680324053048535,99.70319675946935,99.70319675946935,334.1810080937657,302.9269749272269,87.53992713491057,52.25605111588047
380,17:30:43,0.5,200.9,100,333,0,300,0.001,95.94586755306707,0.29509239415484356,99.704907605845,99.704907605845,334.18105205774,302.9310213327128,88.02118888447778,52.24197732550171
381,17:30:44,0.5,200.9,100,333,0,300,0.001,95.97382918459054,0.2934013471383407,99.70659865286149,99.70659865286149,334.18109552976216,302.935045175432,88.50239934018076,52.22805914156767
382,17:30:45,0.5,200.9,100,333,0,300,0.001,96.00148334009245,0.29172975720615235,99.70827024279367,99.70827024279367,334.1811385181026,302.9390465810489,88.98355864710437,52.21429400692262
383,17:30:46,0.5,200.9,100,333,0,300,0.001,96.02883504511166,0.2900772899324135,99.70992271006742,99.70992271006742,334.18118103084674,302.94302567453144,89.46466694913974,52.20067942005393
384,17:30:47,0.5,200.9,100,333,0,300,0.001,96.05588921642155,0.28844361851644557,99.71155638148338,99.71155638148338,334.1812230759002,302.94698258015455,89.94572438900052,52.18721293358808
385,17:30:48,0.5,200.9,100,333,0,300,0.001,96.08265066495414,0.2868284235665882,99.71317157643324,99.71317157643324,334.18126466099386,302.9509174215042,90.42673110823887,52.173892152835165
386,17:30:49,0.0005,200.9,100,333,0,300,0.001,95.83794717556657,0.04209670864061531,99.95790329135922,99.95790329135922,334.18415082153484,302.9548314351139,90.40821348777187,52.29569578120131
387,17:30:50,0.0005,200.9,100,333,0,300,0.001,95.80227935527572,0.006400657185981896,99.99359934281385,99.99359934281385,334.1845365507596,302.958724348001,90.38969781471938,52.31344979826993
388,17:30:51,0.0005,200.9,100,333,0,300,0.001,95.7970887712502,0.0011818363696468805,99.99881816363019,99.99881816363019,334.1845577165275,302.96259561728107,90.37118408907597,52.31603346378786
389,17:30:52,0.0005,200.9,100,333,0,300,0.001,95.7963537905511,0.0004186132510099645,99.99958138674883,99.99958138674883,334.1845255825756,302.96644526732,90.3526723108363,52.31639930783918
390,17:30:53,0.0005,200.9,100,333,0,300,0.001,95.79627046177062,0.00030703642063766023,99.9996929635792,99.9996929635792,334.1844856507174,302.97027340470015,90.33416247999496,52.31644078557959
391,17:30:54,0.0005,200.9,100,333,0,300,0.001,95.79628243826453,0.0002907592326109544,99.99970924076723,99.99970924076723,334.18444457579307,302.97408014745,90.31565459654655,52.31643482415902
392,17:30:55,0.0005,200.9,100,333,0,300,0.001,95.79630836180462,0.0002884234570475513,99.9997115765428,99.9997115765428,334.18440333095907,302.97786561470036,90.2971486604857,52.31642192045564
393,17:30:56,0.0005,200.9,100,333,0,300,0.001,95.79633633548895,0.00028813219033538235,99.9997118678095,99.9997118678095,334.1843620584945,302.9816299251746,90.27864467180703,52.316407996272304
394,17:30:57,0.0005,200.9,100,333,0,300,0.001,95.79636461429187,0.0002881404051767694,99.99971185959465,99.99971185959465,334.1843207792446,302.98537319697084,90.26014263050513,52.3163939202131
395,17:30:58,0.0005,200.9,100,333,0,300,0.001,95.79639294256667,0.0002881924531699771,99.99971180754666,99.99971180754666,334.1842794962392,302.98909554753357,90.24164253657459,52.31637981952879
396,17:30:59,0.0005,200.9,100,333,0,300,0.001,95.79642128291034,0.0002882509296496765,99.99971174907017,99.99971174907017,334.1842382098975,302.9927970936523,90.22314439001003,52.31636571283707
397,17:31:00,0.0005,200.9,100,333,0,300,0.001,95.79644962985216,0.00028831036221625293,99.9997116896376,99.9997116896376,334.18419692025714,302.9964779514648,90.20464819080608,52.31635160286105
398,17:31:01,0.0005,200.9,100,333,0,300,0.001,95.79647798259317,0.0002883699502404899,99.99971163004959,99.99971163004959,334.1841556272999,303.00013823646043,90.18615393895732,52.31633748999842
399,17:31:02,0.0005,200.9,100,333,0,300,0.001,95.79650634101792,0.0002884295765937093,99.99971157042324,99.99971157042324,334.1841143309995,303.0037780634838,90.16766163445834,52.31632337430666
400,17:31:03,0.0005,200.9,100,333,0,300,0.001,95.79653470511093,0.00028848922414610024,99.9997115107757,99.9997115107757,334.1840730313286,303.0073975467385,90.14917127730376,52.31630925579347
401,17:31:04,0.0005,200.9,100,333,0,300,0.001,95.7965630748714,0.00028854889039812005,99.99971145110945,99.99971145110945,334.18403172825987,303.0109967997905,90.13068286748819,52.31629513445923
402,17:31:05,0.0005,200.9,100,333,0,300,0.001,95.79659145030062,0.0002886085749907078,99.99971139142485,99.99971139142485,334.18399042176605,303.0145759355717,90.11219640500622,52.31628101030332
403,17:31:06,0.0005,200.9,100,333,0,300,0.001,95.79661983140025,0.0002886682778779682,99.99971133172195,99.99971133172195,334.1839491118201,303.0181350663837,90.09371188985241,52.316266883324914
404,17:31:07,0.0005,200.9,100,333,0,300,0.001,95.79664821817197,0.0002887279990598234,99.99971127200077,99.99971127200077,334.1839077983949,303.0216743039011,90.07522932202141,52.31625275352316
405,17:31:08,0.0005,200.9,100,333,0,300,0.001,95.79667661061742,0.0002887877385429029,99.99971121226129,99.99971121226129,334.18386648146367,303.02519375917507,90.0567487015078,52.31623862089725
406,17:31:09,0.0005,200.9,100,333,0,300,0.001,95.79670500873831,0.00028884749633482015,99.99971115250351,99.99971115250351,334.1838251609997,303.02869354263674,90.03827002830617,52.31622448544634
407,17:31:10,0.0005,200.9,100,333,0,300,0.001,95.79673341253634,0.0002889072724433325,99.9997110927274,99.9997110927274,334.18378383697626,303.0321737641009,90.01979330241112,52.316210347169566
408,17:31:11,0.0005,200.9,100,333,0,300,0.001,95.79676182201318,0.00028896706687622033,99.99971103293296,99.99971103293296,334.18374250936705,303.03563453276917,90.00131852381722,52.31619620606611
409,17:31:12,0.0005,200.9,100,333,0,300,0.001,95.79679023717053,0.0002890268796412707,99.9997109731202,99.9997109731202,334.1837011781456,303.0390759572336,89.98284569251908,52.31618206213513
410,17:31:13,0.0005,200.9,100,333,0,300,0.001,95.79681865801005,0.0002890867107462726,99.99971091328909,99.99971091328909,334.18365984328585,303.04249814548,89.9643748085113,52.316167915375786
411,17:31:14,0.0005,1000.9,100,333,0,300,0.001,95.80129372557981,0.0002891390998538707,99.99971086089998,99.99971086089998,334.1836185048508,303.04590120489144,89.94590587178844,90.42848499095017
412,17:31:15,0.0005,1000.9,100,333,0,300,0.001,95.80576968211209,0.00028918641479909306,99.99971081358504,99.99971081358504,334.18357716278626,303.04928524225136,89.92743888234511,90.4280377977708
413,17:31:16,0.0005,1000.9,100,333,0,300,0.001,95.8102465322137,0.0002892329970675307,99.99971076700278,99.99971076700278,334.18353581701444,303.0526503637472,89.9089738401759,90.42759051531485
414,17:31:17,0.0005,1000.9,100,333,0,300,0.001,95.81472427678527,0.0002892794818646363,99.99971072051798,99.99971072051798,334.1834944675021,303.05599667497347,89.89051074527539,90.42714314349234
415,17:31:18,0.0005,1000.9,100,333,0,300,0.001,95.81920291618528,0.0002893259621231172,99.99971067403773,99.99971067403773,334.1834531142225,303.0593242809353,89.87204959763817,90.42669568226744
416,17:31:19,0.0005,1000.9,100,333,0,300,0.001,95.82368245069294,0.00028937245144119484,99.99971062754841,99.99971062754841,334.18341175715005,303.06263328605155,89.85359039725881,90.42624813161227
417,17:31:20,0.0005,1000.9,100,333,0,300,0.001,95.828162880576,0.0002894189518114479,99.99971058104805,99.99971058104805,334.1833703962593,303.0659237941582,89.8351331441319,90.42580049150006
418,17:31:21,0.0005,1000.9,100,333,0,300,0.001,95.83264420610061,0.0002894654635288398,99.99971053453633,99.99971053453633,334.18332903152515,303.0691959085115,89.81667783825203,90.42535276190424
419,17:31:22,0.0005,1000.9,100,333,0,300,0.001,95.83712642753275,0.00028951198664003763,99.99971048801322,99.99971048801322,334.18328766292245,303.0724497317913,89.79822447961376,90.42490494279821
420,17:31:23,0.0005,1000.9,100,333,0,300,0.001,95.8416095451385,0.00028955852115539524,99.99971044147871,99.99971044147871,334.18324629042627,303.0756853661042,89.77977306821168,90.42445703415541
421,17:31:24,0.0005,1000.9,100,333,0,300,0.001,95.846093559184,0.0002896050670799562,99.99971039493279,99.99971039493279,334.1832049140117,303.0789029129868,89.76132360404038,90.42400903594925
422,17:31:25,0.0005,1000.9,100,333,0,300,0.001,95.85057846993553,0.0002896516244179868,99.99971034837544,99.99971034837544,334.18316353365407,303.0821024734088,89.74287608709443,90.42356094815311
423,17:31:26,0.0005,1000.9,100,333,0,300,0.001,95.85506427765947,0.0002896981931736411,99.99971030180669,99.99971030180669,334.18312214932877,303.08528414777635,89.7244305173684,90.42311277074039
424,17:31:27,0.0005,1000.9,100,333,0,300,0.001,95.85955098262227,0.0002897447733510562,99.99971025522652,99.99971025522652,334.1830807610113,303.088448035935,89.70598689485688,90.42266450368446
425,17:31:28,0.0005,1000.9,100,333,0,300,0.001,95.86403858509053,0.00028979136495436763,99.99971020863492,99.99971020863492,334.18303936867727,303.09159423717296,89.68754521955441,90.42221614695869
426,17:31:29,0.0005,1000.9,100,333,0,300,0.001,95.86852708533094,0.0002898379679877094,99.99971016203189,99.99971016203189,334.1829979723025,303.094722850224,89.6691054914556,90.42176770053642
427,17:31:30,0.0005,1000.9,100,333,0,300,0.001,95.87301648361027,0.0002898845824552164,99.99971011541743,99.99971011541743,334.18295657186275,303.0978339732709,89.650667710555,90.42131916439102
428,17:31:31,0.0005,1000.9,100,333,0,300,0.001,95.87750678019545,0.00028993120836102326,99.99971006879153,99.99971006879153,334.1829151673341,303.10092770394823,89.63223187684719,90.42087053849582
429,17:31:32,0.0005,1000.9,100,333,0,300,0.001,95.88199797535344,0.00028997784570926566,99.99971002215418,99.99971002215418,334.1828737586926,303.1040041393454,89.61379799032673,90.42042182282411
430,17:31:33,0.0005,1000.9,100,333,0,300,0.001,95.88649006935137,0.00029002449450407896,99.99970997550538,99.99970997550538,334.1828323459145,303.10706337601005,89.5953660509882,90.41997301734925
431,17:31:34,0.0005,1000.9,100,333,0,300,0.001,95.89098306245644,0.00029007115474959826,99.99970992884514,99.99970992884514,334.18279092897615,303.11010550995064,89.57693605882618,90.41952412204452
432,17:31:35,0.0005,1000.9,100,333,0,300,0.001,95.89547695493599,0.0002901178264499593,99.99970988217343,99.99970988217343,334.18274950785394,303.1131306366397,89.55850801383521,90.4190751368832
433,17:31:36,0.0005,1000.9,100,333,0,300,0.001,95.89997174705742,0.0002901645096092988,99.99970983549028,99.99970983549028,334.1827080825244,303.11613885101684,89.54008191600985,90.41862606183861
434,17:31:37,0.0005,1000.9,100,333,0,300,0.001,95.90446743908826,0.0002902112042317526,99.99970978879566,99.99970978879566,334.18266665296426,303.1191302474916,89.5216577653447,90.41817689688398
435,17:31:38,0.0005,1000.9,100,333,0,300,0.001,95.90896403129615,0.000290257910321457,99.99970974208958,99.99970974208958,334.1826252191503,303.12210491994654,89.50323556183429,90.4177276419926
