Serial_No,Time,Fin,Ca0,Cb0,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa
435,01:53:46,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581194789,65.00839581194789,34.99160418805211,34.99160418805211,293.4125701643492,293.0119793892135,1.0,34.99160418805211
436,01:53:47,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581196824,65.00839581196824,34.99160418803177,34.99160418803177,293.41257016433934,293.011979389213,1.0,34.99160418803176
437,01:53:48,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581198777,65.00839581198777,34.99160418801223,34.99160418801223,293.4125701643299,293.01197938921257,1.0,34.99160418801223
438,01:53:49,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581200651,65.00839581200651,34.991604187993474,34.991604187993474,293.4125701643208,293.0119793892121,1.0,34.99160418799349
439,01:53:50,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581202452,65.00839581202452,34.991604187975454,34.991604187975454,293.41257016431206,293.01197938921166,1.0,34.99160418797548
440,01:53:51,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581204181,65.00839581204181,34.99160418795815,34.99160418795815,293.4125701643037,293.01197938921126,1.0,34.99160418795819
441,01:53:52,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581205842,65.00839581205842,34.99160418794155,34.99160418794155,293.41257016429574,293.01197938921086,1.0,34.991604187941576
442,01:53:53,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581207437,65.00839581207437,34.9916041879256,34.9916041879256,293.41257016428807,293.01197938921047,1.0,34.99160418792563
443,01:53:54,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581208969,65.00839581208969,34.9916041879103,34.9916041879103,293.4125701642807,293.0119793892101,1.0,34.99160418791031
444,01:53:55,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958121044,65.0083958121044,34.9916041878956,34.9916041878956,293.4125701642736,293.0119793892098,1.0,34.991604187895604
445,01:53:56,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581211851,65.00839581211851,34.991604187881485,34.991604187881485,293.41257016426675,293.01197938920944,1.0,34.99160418788149
446,01:53:57,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581213206,65.00839581213206,34.991604187867935,34.991604187867935,293.4125701642602,293.0119793892091,1.0,34.991604187867935
447,01:53:58,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581214507,65.00839581214507,34.99160418785491,34.99160418785491,293.41257016425396,293.01197938920876,1.0,34.99160418785493
448,01:53:59,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581215757,65.00839581215757,34.99160418784241,34.99160418784241,293.41257016424794,293.0119793892085,1.0,34.99160418784243
449,01:54:00,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581216958,65.00839581216958,34.99160418783041,34.99160418783041,293.41257016424214,293.01197938920825,1.0,34.99160418783042
450,01:54:01,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958121811,65.0083958121811,34.99160418781888,34.99160418781888,293.41257016423657,293.011979389208,1.0,34.99160418781889
451,01:54:02,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581219218,65.00839581219218,34.9916041878078,34.9916041878078,293.41257016423117,293.0119793892078,1.0,34.99160418780782
452,01:54:03,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958122028,65.0083958122028,34.99160418779717,34.99160418779717,293.41257016422605,293.01197938920757,1.0,34.99160418779719
453,01:54:04,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581221301,65.00839581221301,34.99160418778697,34.99160418778697,293.4125701642211,293.01197938920734,1.0,34.99160418778699
454,01:54:05,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581222282,65.00839581222282,34.99160418777718,34.99160418777718,293.4125701642164,293.0119793892071,1.0,34.991604187777185
455,01:54:06,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581223222,65.00839581223222,34.99160418776776,34.99160418776776,293.41257016421184,293.0119793892069,1.0,34.99160418776778
456,01:54:07,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581224126,65.00839581224126,34.99160418775873,34.99160418775873,293.41257016420747,293.0119793892067,1.0,34.99160418775874
457,01:54:08,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581224994,65.00839581224994,34.991604187750056,34.991604187750056,293.4125701642032,293.01197938920654,1.0,34.991604187750056
458,01:54:09,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958122583,65.0083958122583,34.99160418774172,34.99160418774172,293.41257016419917,293.0119793892064,1.0,34.9916041877417
459,01:54:10,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581226631,65.00839581226631,34.991604187733714,34.991604187733714,293.4125701641953,293.0119793892062,1.0,34.991604187733685
460,01:54:11,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581227402,65.00839581227402,34.991604187726026,34.991604187726026,293.41257016419155,293.01197938920603,1.0,34.99160418772598
461,01:54:12,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958122814,65.0083958122814,34.991604187718636,34.991604187718636,293.41257016418797,293.01197938920586,1.0,34.99160418771859
462,01:54:13,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581228851,65.00839581228851,34.991604187711545,34.991604187711545,293.41257016418456,293.0119793892057,1.0,34.99160418771149
463,01:54:15,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581229532,65.00839581229532,34.99160418770473,34.99160418770473,293.41257016418126,293.0119793892055,1.0,34.99160418770468
464,01:54:15,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581230186,65.00839581230186,34.99160418769819,34.99160418769819,293.4125701641781,293.01197938920535,1.0,34.991604187698144
465,01:54:17,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581230814,65.00839581230814,34.991604187691905,34.991604187691905,293.41257016417507,293.01197938920524,1.0,34.99160418769186
466,01:54:18,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581231415,65.00839581231415,34.99160418768587,34.99160418768587,293.41257016417217,293.0119793892051,1.0,34.99160418768585
467,01:54:19,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581231995,65.00839581231995,34.99160418768008,34.99160418768008,293.4125701641693,293.011979389205,1.0,34.99160418768005
468,01:54:20,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.0083958123255,65.0083958123255,34.99160418767451,34.99160418767451,293.41257016416665,293.0119793892049,1.0,34.9916041876745
469,01:54:21,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581233083,65.00839581233083,34.99160418766917,34.99160418766917,293.4125701641641,293.0119793892048,1.0,34.99160418766917
470,01:54:22,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581233596,65.00839581233596,34.991604187664045,34.991604187664045,293.41257016416165,293.01197938920467,1.0,34.99160418766404
471,01:54:23,0.02,100.0,100.0,293.0,0.0,293.0,0.01,65.00839581234088,65.00839581234088,34.99160418765912,34.99160418765912,293.4125701641593,293.01197938920455,1.0,34.99160418765912
